"page_key","level2","file_path","url_path","title","description","why_interesting","rank","use_count"
"Censorship_Court_Gag_Orders","Censorship","Censorship/Court_Gag_Orders.mdx","/Censorship/Court_Gag_Orders","Court Gag Orders","Judicial gag orders in State v. Robinson and the judge-swap timing that investigators say silenced witnesses and counsel.","Judge Tony Graf reportedly issued a gag order on his own motion December 16 2025 — neither side asked for it — weeks after the prior judge retired August 1 and Graf took over August 4.","3","5"
"Censorship_TPUSA_Legal_Threats","Censorship","Censorship/TPUSA_Legal_Threats.mdx","/Censorship/TPUSA_Legal_Threats","TPUSA Legal Threats","Reported cease-and-desist letters and private legal pressure aimed at citizen investigators publishing drone and donor material.","TPUSA reportedly later admitted a media production drone flew before the event while the security team's counter-drone request was denied — after legal threats over drone-footage contradictions.","4","5"
"Censorship_Candace_Engagement_Bans","Censorship","Censorship/X_Candace_Engagement_Bans.mdx","/Censorship/X_Candace_Engagement_Bans","X — Candace Owens Engagement Bans","Reported mass X suspensions and shadowbans triggered simply by liking or replying to Candace Owens posts about the assassination.","@ProjectConstitu reports thousands of accounts suspended, locked, or flagged ""limited visibility"" for merely liking or reposting Kirk-related Candace Owens threads on maroon shirts and foreign money.","5","5"
"Censorship_Google_Trends_Scrubbing","Censorship","Censorship/Google_Search_Trends_Scrubbing.mdx","/Censorship/Google_Search_Trends_Scrubbing","Google Search & Trends Scrubbing","Claims that Google Trends records of pre-event UVU searches were deleted and that investigation sites are hard to find.","Investigators allege deletion of Trends data showing May–July 2025 spikes for ""UVU Rooftop"", ""Losee Center"", parking and CCTV layout — apparent scouting searches — plus unverified Israeli-IP searches on the judges.","6","5"
"Censorship_X_Poll_Blocked","Censorship","Censorship/X_Poll_Blocked_Kirk_Narrative.mdx","/Censorship/X_Poll_Blocked_Kirk_Narrative","X — Poll About Kirk Narrative Reportedly Blocked","Two X accounts report that a poll asking whether people still believe the .30-06 narrative would not publish as a poll.","On August 2 2026 @QueenOfRespawn said her poll ""failed to send and goes to drafts""; @SwordTruth said the same text posted with no poll attached — screenshot of the loaded composer included.","7","5"
"Censorship_X_Deboosting","Censorship","Censorship/X_Deboosting_Investigators.mdx","/Censorship/X_Deboosting_Investigators","X — Deboosting Investigators","Reported algorithmic reach suppression on X for accounts posting ballistics, FBI, and foreign-nexus threads about the case.","Investigators report impressions collapsing right after posting on ballistics or intelligence topics, while official UVU posts stayed visible — soft suppression that leaves posts technically up but unspread.","8","5"
"Censorship_EU_DSA_Fine","Censorship","Censorship/X_EU_DSA_Fine.mdx","/Censorship/X_EU_DSA_Fine","X — EU €120M DSA Fine","The European Commission's first-ever Digital Services Act fine against X, and why regulators over that platform matter to this case.","On December 5 2025 the Commission fined X €120 million (~$140M) — its first DSA penalty — over blue-check design, the ad repository, and researcher data access; the platform where nearly all citizen investigation lives.","9","5"
"Censorship_YouTube_Meta","Censorship","Censorship/Platform_YouTube_Meta.mdx","/Censorship/Platform_YouTube_Meta","Platform — YouTube & Meta","Reported age restrictions, demonetization, and strikes on long-form Kirk investigation video, plus Meta violence-policy removals.","Multi-hour ballistics and timeline breakdowns are reportedly hit with ""harmful misinformation"" strikes and demonetization at rates creators say exceed ordinary political content, pushing evidence to Rumble, BitChute, and IPFS.","10","5"
"Censorship_Investigation_Index","Censorship","Censorship/Censorship_Investigation_Index.mdx","/Censorship/Censorship_Investigation_Index","Censorship Investigation Index","Working memo routing every suppression thread by channel — platforms, courts, witnesses — plus preservation counter-measures.","Investigators treat censorship as an explanation for gaps in the record rather than proof itself, and answer it with IPFS pinning of evidence files that cannot be taken down from any single host.","11","5"
"Censorship_Overview","Censorship","Censorship/overview.mdx","/Censorship/overview","Censorship","Section overview tying platform bans, court gag orders, legal threats, and witness pressure into one suppression picture.","Former NCTC director Joe Kent has said on the record that his center's parallel review of possible foreign ties to the case was ordered to stop before its leads were exhausted.","12","5"
"Charlie_Star_Witness","Charlie","Charlie/Star_Witness_Own_Words.mdx","/Charlie/Star_Witness_Own_Words","Star Witness In His Own Words","Sam Parker's August 2026 post arguing Charlie Kirk's own private communications are the case's strongest untapped evidence.","Parker lists a chain: private kill-me statements, public bullying complaint, a Sept 9 declaration he was leaving the pro-Israel cause, a Zoom call, then ""They're going to kill me"" that evening.","1","5"
"Charlie_Sept9_All_Caps","Charlie","Charlie/Text_Messages/kill-me-07-sept-9-all-caps.mdx","/Charlie/Text_Messages/kill-me-07-sept-9-all-caps","KM-07 — THEY ARE GOING TO KILL ME","The all-caps September 9 2025 message reportedly sent during or after a combative high-pressure meeting.","The single most-quoted line in the case has never been produced: no screenshot, no carrier record, no law-enforcement filing authenticating it as a Kirk SMS, Signal, or Telegram export.","2","5"
"Charlie_Epstein_Files_Push","Charlie","Charlie/Epstein_Files_Push.mdx","/Charlie/Epstein_Files_Push","Epstein Files Push","Claims Kirk pressed for Epstein files release and refused a reported July 12 2025 order from Trump to back off.","Compiled notes allege Trump phoned Kirk on July 12, 2025 reprimanding his Epstein coverage and ordering him to stop; Kirk reportedly refused. He was killed under two months later.","3","5"
"Charlie_Phone_Surveillance","Charlie","Charlie/Phone_Surveillance_Claims.mdx","/Charlie/Phone_Surveillance_Claims","Phone Surveillance Claims","Allegations Kirk's phone was surveilled, a donor threatened him, and a Hamptons intervention followed.","An unnamed TPUSA mega-donor, voice digitally altered, reportedly warned Kirk he ""won't make it to Christmas."" Kirk described an overheating phone, call feedback, and a second SIM he never installed.","4","5"
"Charlie_Netanyahu_Iran_Call","Charlie","Charlie/Phone_Calls/netanyahu-iran-call.mdx","/Charlie/Phone_Calls/netanyahu-iran-call","Netanyahu / Iran Intervention Call","Attributed claims that Kirk's final high-pressure call involved Netanyahu-aligned pressure to back war with Iran.","Candace Owens and large amplifiers claim Kirk's last major call was an intervention pushing U.S. war footing on Iran, which he refused; TPUSA messaging allegedly flipped pro-war after his death.","5","5"
"Charlie_SUV_911_Audio","Charlie","Charlie/Phone_Calls/suv-911-audio.mdx","/Charlie/Phone_Calls/suv-911-audio","SUV 911 and Get That Off of Him","Claims about audio from the security vehicle after the shot, including two circulating spoken lines.","Circulating audio tips include ""We got him"" and ""Get that off of him"" — investigators ask whether the thing removed was a microphone, tying directly to the exploding-mic evidence.","6","5"
"Charlie_Missing_911","Charlie","Charlie/Phone_Calls/missing-911-harpole.mdx","/Charlie/Phone_Calls/missing-911-harpole","Missing 911 / Harpole Claims","A records dispute over a 911 call Kirk's security contractor says he made that has not been produced.","Kirk's security contractor reportedly told Shawn Ryan he called 911, yet no matching government call record has surfaced — framed online as either a misstatement or withheld records, ""both terrible options.""","7","5"
"Charlie_Erika_How_Much","Charlie","Charlie/Phone_Calls/erika-how-much-do-you-know.mdx","/Charlie/Phone_Calls/erika-how-much-do-you-know","Erika — How Much Do You Know Call","Unverified commentary claim about a call to Erika Kirk hours after the shooting.","Investigative lore holds that hours after the shooting an ""important individual"" phoned Erika Kirk asking ""How much do you know?"" and she reportedly answered ""Everything."" Unverified.","8","5"
"Charlie_Erika_Denial","Charlie","Charlie/Text_Messages/erika-kirk-denial.mdx","/Charlie/Text_Messages/erika-kirk-denial","Erika Kirk Phone Denial","Erika Kirk's on-air statement that the September 9 kill-me texts never happened, against seven catalogued claims.","On Glenn Beck she said she has Charlie's phone and ""it never happened"" — a denial that collides head-on with seven separately catalogued September 9 warning claims from Owens, Turek, Flood, and Kolvet.","9","5"
"Charlie_Three_People_Warned","Charlie","Charlie/Text_Messages/kill-me-09-three-people-warned.mdx","/Charlie/Text_Messages/kill-me-09-three-people-warned","KM-09 — Three People Warned","The claim Kirk told three separate people on September 9 that he thought they were going to kill him.","None of the three has ever been publicly identified and none has produced a message; Owens has declined to name one, described as a TPUSA staffer. The site marks this as where documentation stops.","10","4"
"Charlie_Kill_Me_Index","Charlie","Charlie/Text_Messages/they-are-going-to-kill-me.mdx","/Charlie/Text_Messages/they-are-going-to-kill-me","They Are Going to Kill Me","Master index of the alleged September 9 2025 texts warning that he would be killed.","Investigators catalogue thirteen numbered distinct kill-me statements with conflicting wording, recipients, and platforms — Signal and Telegram claims sit beside a gap where no public screenshot exists.","11","5"
"Charlie_Donor_WhatsApp","Charlie","Charlie/Text_Messages/leave-pro-israel-whatsapp.mdx","/Charlie/Text_Messages/leave-pro-israel-whatsapp","Leave Pro-Israel WhatsApp Chat","The September 2025 donor WhatsApp chat attributed to Kirk, publicly authenticated by TPUSA's spokesman.","This is the rare item TPUSA spokesman Andrew Kolvet publicly confirmed as real: Kirk reportedly lost a large donor over Tucker Carlson and wrote he was leaving the pro-Israel cause days before dying.","12","5"
