page_key,parent_key,level,level2_parent,level2_section,page_type,url_path,file_path,title,sidebar_label,directory,extension,has_frontmatter,line_count,description
CoverUp_Cellebrite_Contradiction,CoverUp,3,CoverUp,CoverUp,topic,/CoverUp/Cellebrite_Extraction_Contradiction,site/docs/CoverUp/Cellebrite_Extraction_Contradiction.mdx,Phone-Extraction Filing Contradicts Courtroom Testimony (Claims),Phone-Extraction Filing Contradicts Courtroom Testimony (Claims),CoverUp,mdx,yes,239,Reported questions about an apparent gap between a prosecution filing that declined to offer forensic-extraction evidence and later courtroom testimony describing a completed Cellebrite phone extraction the state relied on.
CoverUp_Confession_Provenance,CoverUp,3,CoverUp,CoverUp,topic,/CoverUp/Confession_Fabrication,site/docs/CoverUp/Confession_Fabrication.mdx,Questions About How the Discord Confession Was Produced (Claims),Questions About How the Discord Confession Was Produced (Claims),CoverUp,mdx,yes,225,"Reported questions about the form and authorship of the Discord confession attributed to Tyler Robinson, which surfaced publicly as photographs of a roommate's screen released in stages rather than as a signed sworn statement."
CoverUp_Discovery_Document_Dump,CoverUp,3,CoverUp,CoverUp,topic,/CoverUp/Discovery_Document_Dump,site/docs/CoverUp/Discovery_Document_Dump.mdx,"600,000-File Document Dump and Withheld Raw Data (Claims)","600,000-File Document Dump and Withheld Raw Data (Claims)",CoverUp,mdx,yes,309,"Reported claims that a 600,000-file discovery production buried the defense while the FBI and ATF withheld contested raw DNA, ballistics, and chain-of-custody data."
CoverUp_Enhanced_Suspect_Photos,CoverUp,3,CoverUp,CoverUp,topic,/CoverUp/Enhanced_Suspect_Photos,site/docs/CoverUp/Enhanced_Suspect_Photos.mdx,FBI Admitted Enhancing the Suspect Photos (Claims),FBI Admitted Enhancing Suspect Photos (Claims),CoverUp,mdx,yes,218,"Reported claims that the FBI released enhanced stairwell suspect photos after Tyler Robinson was already in custody, and that morning and afternoon images appear to show different people."
CoverUp_FARA_Salem_Capture,CoverUp,3,CoverUp,CoverUp,topic,/CoverUp/FARA_Salem_Capture,site/docs/CoverUp/FARA_Salem_Capture.mdx,Foreign-Agent Capture of the Kirk Show's Distribution (Claims),Foreign-Agent Capture of the Kirk Show's Distribution (Claims),CoverUp,mdx,yes,311,"Reported claims that a FARA filing tied to Brad Parscale's Clock Tower X LLC, and control over the Charlie Kirk Show's distribution, brought the show's messaging into line with Israeli-government interests after September 10, 2025."
CoverUp_Foreign_Flight_Records,CoverUp,3,CoverUp,CoverUp,topic,/CoverUp/Foreign_Flight_Records,site/docs/CoverUp/Foreign_Flight_Records.mdx,Foreign-Nexus Flight Records Withheld (Claims),Foreign-Nexus Flight Records Withheld (Claims),CoverUp,mdx,yes,235,"Reported claims that foreign-nexus flight leads around UVU rest on ADS-B tracks with no released passenger, cargo, or security-exception records — the very documents that would confirm or kill the leads."
CoverUp_Forensic_Tests_Skipped,CoverUp,3,CoverUp,CoverUp,topic,/CoverUp/Forensic_Tests_Skipped,site/docs/CoverUp/Forensic_Tests_Skipped.mdx,Standard Forensic Tests Reportedly Skipped (Claims),Standard Forensic Tests Reportedly Skipped (Claims),CoverUp,mdx,yes,308,"Reported claims that basic forensic steps — a gunshot-residue test, bomb-sniffing dogs, and an ambulance on standby — were bypassed at the Charlie Kirk scene, framed by critics as consistent with hiding an explosive rather than a rifle."
CoverUp_Hospital_Footage_NDAs,CoverUp,3,CoverUp,CoverUp,topic,/CoverUp/Hospital_Footage_And_NDAs,site/docs/CoverUp/Hospital_Footage_And_NDAs.mdx,"Hospital Footage Seized, ER Cleared, Staff NDAs (Claims)","Hospital Footage Seized, ER Cleared, Staff NDAs (Claims)",CoverUp,mdx,yes,247,"Reported claims that hospital surveillance was seized by the FBI, an emergency room appeared unusually empty, and nearby staff were made to sign NDAs after Charlie Kirk was taken to Timpanogos Regional Hospital on September 10, 2025."
CoverUp_Huachuca_Records_Withheld,CoverUp,3,CoverUp,CoverUp,topic,/CoverUp/Huachuca_Records_Withheld,site/docs/CoverUp/Huachuca_Records_Withheld.mdx,Fort Huachuca Records and JTF Reportedly Silenced (Claims),Fort Huachuca Records and JTF Reportedly Silenced (Claims),CoverUp,mdx,yes,231,"Reported claims that the Fort Huachuca signals-intelligence lead is kept unfalsifiable by withheld flight manifests, denied FOIA requests, a reassigned Joint Task Force, and an unusual judicial recusal."
CoverUp_Pre_Event_Swaps,CoverUp,3,CoverUp,CoverUp,topic,/CoverUp/Pre_Event_Personnel_Swaps,site/docs/CoverUp/Pre_Event_Personnel_Swaps.mdx,Key Officials Swapped in the Weeks Before the Event (Claims),Key Officials Swapped in the Weeks Before the Event (Claims),CoverUp,mdx,yes,229,"Reported claims that the presiding judge, the Salt Lake City FBI field-office head, and the treating hospital's CEO all changed hands in the weeks before September 10, 2025 — presented as an unproven timeline, not a finding of fact."
CoverUp_Prosecutor_Conflict,CoverUp,3,CoverUp,CoverUp,topic,/CoverUp/Prosecutor_Conflict,site/docs/CoverUp/Prosecutor_Conflict.mdx,Prosecutor's Daughter Was a Rally Witness (Claims),Prosecutor's Daughter Was a Rally Witness (Claims),CoverUp,mdx,yes,281,"Reported conflict-of-interest questions after a senior Utah County prosecutor's teenage daughter was said to be a witness at the rally where Charlie Kirk was killed, and the County Attorney declined an outside conflict screening. All persons are presumed innocent."
CoverUp_Purge_600_Fired,CoverUp,3,CoverUp,CoverUp,topic,/CoverUp/Purge_600_Fired,site/docs/CoverUp/Purge_600_Fired.mdx,600+ Americans Punished for Kirk Comments (Claims),600+ Americans Punished for Kirk Comments (Claims),CoverUp,mdx,yes,272,"Reported claims that a mass wave of firings and suspensions punished 600+ Americans for social-media comments about Charlie Kirk's death, functioning as a chilling suppression of dissenting speech."
CoverUp_Railroading_Defense,CoverUp,3,CoverUp,CoverUp,topic,/CoverUp/Railroading_Defense,site/docs/CoverUp/Railroading_Defense.mdx,"Volunteer Defenders Reportedly Blocked, Jailhouse Informant Positioned (Claims)","Volunteer Defenders Blocked, Informant Positioned (Claims)",CoverUp,mdx,yes,287,Reported claims that volunteer attorneys were turned away from Tyler Robinson's defense while an unrelated inmate was positioned as a possible jailhouse informant.
CoverUp_Rifle_Found_Late,CoverUp,3,CoverUp,CoverUp,topic,/CoverUp/Rifle_Found_After_Feds,site/docs/CoverUp/Rifle_Found_After_Feds.mdx,Rifle Found Only After a Federal Redirect (Claims),Rifle Found Only After a Federal Redirect (Claims),CoverUp,mdx,yes,281,Reported claims that the rifle anchoring the case surfaced only after federal agents directed local officers to re-search an area that an initial systematic search and a K-9 pass had already cleared.
CoverUp_Rooftop_Video_Trimmed,CoverUp,3,CoverUp,CoverUp,topic,/CoverUp/Rooftop_Video_Trimmed,site/docs/CoverUp/Rooftop_Video_Trimmed.mdx,Rooftop-View Video Reportedly Trimmed and Withheld (Claims),Rooftop Video Reportedly Trimmed (Claims),CoverUp,mdx,yes,205,"Reported claims that the rooftop-view video files were withheld and a released clip was deliberately started at 12:23:34 pm, after a runner had already begun sprinting."
CoverUp_SD_Cards_Removed,CoverUp,3,CoverUp,CoverUp,topic,/CoverUp/SD_Cards_And_Cameras_Removed,site/docs/CoverUp/SD_Cards_And_Cameras_Removed.mdx,Cameras and SD Cards Removed From the Scene (Claims),Cameras and SD Cards Removed From the Scene (Claims),CoverUp,mdx,yes,239,"Reported claims that event-production AV staff, not police, removed camera SD cards and unhooked cameras at the scene before any law-enforcement evidence seal, and that Charlie Kirk's mic audio has never been released."
CoverUp_SUV_Destroyed,CoverUp,3,CoverUp,CoverUp,topic,/CoverUp/SUV_Destroyed,site/docs/CoverUp/SUV_Destroyed.mdx,Transport SUV Destroyed and Melted Down (Claims),Transport SUV Destroyed and Melted Down (Claims),CoverUp,mdx,yes,258,"Reported claims that the SUV that carried Charlie Kirk to the hospital — a primary forensic surface — was scrapped, melted down, and disposed of before independent testing."
CoverUp_Therapy_Intimidation,CoverUp,3,CoverUp,CoverUp,topic,/CoverUp/Therapy_Intimidation,site/docs/CoverUp/Therapy_Intimidation.mdx,Free Trauma Counseling Used to Intimidate a Witness (Claims),Free Trauma Counseling Used to Intimidate a Witness (Claims),CoverUp,mdx,yes,251,"One witness's attributed account that a free trauma-counseling session offered to assassination witnesses was allegedly used to threaten and intimidate him into silence. Presented as an unproven, uncorroborated claim."
CoverUp_UVU_GRAMA_Records,CoverUp,3,CoverUp,CoverUp,topic,/CoverUp/UVU_GRAMA_Records,site/docs/CoverUp/UVU_GRAMA_Records.mdx,UVU Records Redacted and Pre-Event Warnings Buried (Claims),UVU Records Redacted and Pre-Event Warnings Buried (Claims),CoverUp,mdx,yes,227,"Reported claims that a UVU public-records release shows pre-event warnings and an alert failure, with names redacted and additional documents withheld — presented as unproven questions, not findings of fact."
CoverUp_UVU_HD_Footage,CoverUp,3,CoverUp,CoverUp,topic,/CoverUp/UVU_HD_Footage_Withheld,site/docs/CoverUp/UVU_HD_Footage_Withheld.mdx,UVU HD Surveillance Never Publicly Released (Claims),UVU HD Surveillance Never Publicly Released (Claims),CoverUp,mdx,yes,213,"Reported claims that Utah Valley University's high-definition CCTV system anchors the probable-cause affidavit yet only grainy, re-encoded press clips have been released and the original DVR exports remain withheld."
CoverUp_Wikipedia_Control,CoverUp,3,CoverUp,CoverUp,topic,/CoverUp/Wikipedia_Control,site/docs/CoverUp/Wikipedia_Control.mdx,Wikipedia as the Default Narrative Reference (Claims),Wikipedia Default Reference (Claims),CoverUp,mdx,yes,230,"Reported claims that Wikipedia's reliable-source rules exclude citizen X threads, ballistics disputes, and video analyses from the default reference page on the Charlie Kirk case, shaping what most readers see."
CoverUp_Witness_Interviews_Blocked,CoverUp,3,CoverUp,CoverUp,topic,/CoverUp/Witness_Interviews_Blocked,site/docs/CoverUp/Witness_Interviews_Blocked.mdx,Local Police Reportedly Told Not to Interview Witnesses (Claims),Police Told Not to Interview Witnesses (Claims),CoverUp,mdx,yes,248,"Reported claims that local police at the Charlie Kirk scene were directed not to interview witnesses, and were tied up at a distant decoy location, suppressing the on-scene witness record at the source."
Defamation_Harpole_Owens,Defamation,3,Defamation,Defamation,topic,/Defamation/Brian_Harpole_Candace_Defemation,site/docs/Defamation/Brian_Harpole_Candace_Defemation.mdx,Brian Harpole v. Candace Owens,Harpole v. Owens,Defamation,mdx,yes,280,"The defamation lawsuit Brian Harpole filed against Candace Owens in the Middle District of Tennessee, the reported mass recusal of the district's judges, and the public-figure dispute at the center of the case."
Defamation,Home,2,,Defamation,overview,/Defamation/overview,site/docs/Defamation/overview.mdx,Defamation,Defamation,Defamation,mdx,yes,158,"Defamation lawsuits connected to the Charlie Kirk investigation — where public figures, witnesses, and commentators sue each other, and where those cases could force facts into the open through discovery."
Drones_Butch_Hibbs,Drones,3,Drones,Drones,topic,/Drones/Butch_Hibbs_Crowd_Drones,site/docs/Drones/Butch_Hibbs_Crowd_Drones.mdx,Butch Hibbs & Crowd Drones,Butch Hibbs,Drones,mdx,yes,290,Butch Hibbs — Utah drone expert seen near Charlie Kirk at UVU — eyewitness controller photo and Heber City flight threads tied to munitions delivery claims.
Drones_Butler_Parallel,Drones,3,Drones,Drones,topic,/Drones/Butler_PA_Drone_Parallel,site/docs/Drones/Butler_PA_Drone_Parallel.mdx,Butler PA Drone Parallel,Butler PA Parallel,Drones,mdx,yes,296,Comparison of unexplained drone reporting at the July 2024 Trump Butler rally and UVU — NCTC same-group theory presented as allegation only.
Drones_Index,Drones,3,Drones,Drones,index,/Drones/Investigation_Index,site/docs/Drones/Investigation_Index.mdx,Drones — Investigation Index,Investigation Index,Drones,mdx,yes,205,"Working memo for reported and claimed drone activity around the Charlie Kirk UVU assassination — military ISR, TPUSA B-roll, weaponized theories, and disclosure gaps."
Drones_Israeli_Quadcopter,Drones,3,Drones,Drones,topic,/Drones/Israeli_Armed_Quadcopter,site/docs/Drones/Israeli_Armed_Quadcopter.mdx,Israeli Armed Quadcopter Theory,Israeli Quadcopter,Drones,mdx,yes,249,Speculative theory that IDF-style armed quadcopter drones — documented in Gaza — could explain a low-signature kill at UVU; presented as unverified hypothesis.
Drones_Military_Video,Drones,3,Drones,Drones,topic,/Drones/Military_Drones_On_Video,site/docs/Drones/Military_Drones_On_Video.mdx,Military Drones on Video,Drones on Video,Drones,mdx,yes,285,"Claims of fast military drones over UVU captured on phone video — 150 mph passes, Blake Bednarz 16-drones thread, and post-shot unknown objects."
Drones_N1098L_Air_Launch,Drones,3,Drones,Drones,topic,/Drones/N1098L_Air_Launched_Drones,site/docs/Drones/N1098L_Air_Launched_Drones.mdx,N1098L and the Drone Question Over UVU,N1098L Drone Question,Drones,mdx,yes,348,"What the public flight record actually shows about Army HADES jet N1098L near UVU on Sept 10, 2025, what the separately reported drone sightings are, and which records would connect them."
Drones_Switchblade_DARPA,Drones,3,Drones,Drones,topic,/Drones/Switchblade_DARPA_Claims,site/docs/Drones/Switchblade_DARPA_Claims.mdx,Switchblade & DARPA Drone Claims,Switchblade & DARPA,Drones,mdx,yes,246,"Switchblade loitering munitions and DARPA micro-UAS: what the public programs actually are, why they get named in this case, and why no record places either at UVU."
Drones_TPUSA_Production,Drones,3,Drones,Drones,topic,/Drones/TPUSA_Production_Drone,site/docs/Drones/TPUSA_Production_Drone.mdx,TPUSA Production Drone,TPUSA Production Drone,Drones,mdx,yes,274,TPUSA admitted a media production drone flew before the Charlie Kirk UVU event while security claimed no drones — birthday video and Frank Turek threads.
