source_id,source_type,platform_or_outlet,account_handle,display_name,source_date,source_time,source_url,role,stance,count_claimed,claim_summary,topic_context,primary_or_relayed,evidence_class,likes,reposts,views,citation_count,cited_on_pages,corroborated_by,rebutted_by,reliability_note
X-153,x_post,X (Twitter),@truthproject247,,UNKNOWN,,https://x.com/truthproject247/status/2084990837939724581,amplifier_or_commenter,unclassified,,,Links,relayed_or_amplified,social_post_unverified,,,,2,overlap/20250429_NE_lincoln_extra_007.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-154,x_post,X (Twitter),@grok,Grok on X,UNKNOWN,,https://x.com/grok/status/2085175965320179984,ai_relay,neutral_restates_official,,,Topic 6 — Debates about more or less than 77 || Grok-on-X replies — a repeating official-narrative restatement,relayed_or_amplified,social_post_unverified,,,,1,x_discussions.mdx,,,An AI reply account. Recurring participant that restates the official narrative. NOT a source; recorded because it appears in the thread record.
X-155,x_post,X (Twitter),@grok,Grok on X,UNKNOWN,,https://x.com/grok/status/2086092020934643757,ai_relay,neutral_restates_official,,,Topic 6 — Debates about more or less than 77 || Grok-on-X replies — a repeating official-narrative restatement,relayed_or_amplified,social_post_unverified,,,,1,x_discussions.mdx,,,An AI reply account. Recurring participant that restates the official narrative. NOT a source; recorded because it appears in the thread record.
X-156,x_post,X (Twitter),@grok,Grok on X,UNKNOWN,,https://x.com/grok/status/2086445625676099659,ai_relay,neutral_restates_official,,,Topic 6 — Debates about more or less than 77 || Grok-on-X replies — a repeating official-narrative restatement,relayed_or_amplified,social_post_unverified,,,,1,x_discussions.mdx,,,An AI reply account. Recurring participant that restates the official narrative. NOT a source; recorded because it appears in the thread record.
X-157,x_post,X (Twitter),@grok,Grok on X,UNKNOWN,,https://x.com/grok/status/2087833690986479705,ai_relay,neutral_restates_official,,,Topic 6 — Debates about more or less than 77 || Grok-on-X replies — a repeating official-narrative restatement,relayed_or_amplified,social_post_unverified,,,,1,x_discussions.mdx,,,An AI reply account. Recurring participant that restates the official narrative. NOT a source; recorded because it appears in the thread record.
X-158,x_post,X (Twitter),@grok,Grok on X,UNKNOWN,,https://x.com/grok/status/2088309887939829819,ai_relay,neutral_restates_official,,,Topic 6 — Debates about more or less than 77 || Grok-on-X replies — a repeating official-narrative restatement,relayed_or_amplified,social_post_unverified,,,,1,x_discussions.mdx,,,An AI reply account. Recurring participant that restates the official narrative. NOT a source; recorded because it appears in the thread record.
X-159,x_post,X (Twitter),@ChristisGod1776,,UNKNOWN,,https://x.com/ChristisGod1776/status/2088667687631171773,amplifier_or_commenter,unclassified,,,"Topic 3 — Egyptian-registered planes near a TPUSA event || TPUSA-side silence, and the pushback that TPUSA is being smeared",relayed_or_amplified,social_post_unverified,0,,,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-160,x_post,X (Twitter),@KanekoaTheGreat,Kanekoa,UNKNOWN,,https://x.com/KanekoaTheGreat/status/2088747475452768544,auditor,disputes_counts,66% of listed locations wrong / 60% wrong continent,,"Topic 6 — Debates about more or less than 77 || KanekoaTheGreat — 66 percent, 60 percent wrong continent, no Erika locations, promised update not posted",primary_post,social_post_unverified,,,,1,x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export),"BCAST-008 (@RealCandaceO restates the full claim set unchanged, 19 Jul 2026)",The principal line-by-line auditor. Pulled the spreadsheet locations against FlightRadar24 / FlightAware and reported ~66% of listed locations wrong and ~60% on the wrong continent. Promised update not posted. The single most-cited account in this directory.
X-162,x_post,X (Twitter),@TouchStone313,,UNKNOWN,,https://x.com/TouchStone313/status/2088879144130036179,amplifier_or_commenter,unclassified,,,"Who posted the images, the CSVs, the timelines",relayed_or_amplified,social_post_unverified,,,,1,73_overlaps.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-164,x_post,X (Twitter),@ChristisGod1776,,UNKNOWN,,https://x.com/ChristisGod1776/status/2089021844393263243,amplifier_or_commenter,unclassified,,,"Topic 3 — Egyptian-registered planes near a TPUSA event || TPUSA-side silence, and the pushback that TPUSA is being smeared",relayed_or_amplified,social_post_unverified,0,,,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-165,x_post,X (Twitter),@ProjectConstitu,Project Constitution,UNKNOWN,,https://x.com/ProjectConstitu/status/2089077122975289541,compiler_researcher,asserts_pattern,,,"Topic 3 — Egyptian-registered planes near a TPUSA event || Project Constitution — TPUSA Faith events, contractors, rental cars",primary_post,social_post_unverified,,,,1,x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","Five-plane fleet log, the TPUSA Faith framing, the contractor and rental-car claims, and the Sharm el-Sheikh tarmac identification."
X-166,x_post,X (Twitter),@hurtfeelingzday,,UNKNOWN,,https://x.com/hurtfeelingzday/status/2089084260976111911,amplifier_or_commenter,unclassified,,,How X answered the invitation,relayed_or_amplified,social_post_unverified,,,,3,Erika_Flight_Log_Invitation.mdx;Erika_X_Posters.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-167,x_post,X (Twitter),@grok,Grok on X,UNKNOWN,,https://x.com/grok/status/2089095167139573984,ai_relay,neutral_restates_official,,,Topic 6 — Debates about more or less than 77 || Grok-on-X replies — a repeating official-narrative restatement,relayed_or_amplified,social_post_unverified,,,,1,x_discussions.mdx,,,An AI reply account. Recurring participant that restates the official narrative. NOT a source; recorded because it appears in the thread record.
X-168,x_post,X (Twitter),@ProjectConstitu,Project Constitution,UNKNOWN,,https://x.com/ProjectConstitu/status/2089097944574103984,compiler_researcher,asserts_pattern,,,"Topic 3 — Egyptian-registered planes near a TPUSA event || Project Constitution — TPUSA Faith events, contractors, rental cars",primary_post,social_post_unverified,,,,1,x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","Five-plane fleet log, the TPUSA Faith framing, the contractor and rental-car claims, and the Sharm el-Sheikh tarmac identification."
X-169,x_post,X (Twitter),@ProjectConstitu,Project Constitution,UNKNOWN,,https://x.com/ProjectConstitu/status/2089120704050384979,compiler_researcher,asserts_pattern,,,"Topic 3 — Egyptian-registered planes near a TPUSA event || Project Constitution — TPUSA Faith events, contractors, rental cars",primary_post,social_post_unverified,,,,1,x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","Five-plane fleet log, the TPUSA Faith framing, the contractor and rental-car claims, and the Sharm el-Sheikh tarmac identification."
X-170,x_post,X (Twitter),@grok,Grok on X,UNKNOWN,,https://x.com/grok/status/2089159557821989233,ai_relay,neutral_restates_official,,,Topic 6 — Debates about more or less than 77 || Grok-on-X replies — a repeating official-narrative restatement,relayed_or_amplified,social_post_unverified,,,,2,x_discussions.mdx,,,An AI reply account. Recurring participant that restates the official narrative. NOT a source; recorded because it appears in the thread record.
X-171,x_post,X (Twitter),@ProjectConstitu,Project Constitution,UNKNOWN,,https://x.com/ProjectConstitu/status/2089333351798735247,compiler_researcher,asserts_pattern,,,"Topic 3 — Egyptian-registered planes near a TPUSA event || Project Constitution — TPUSA Faith events, contractors, rental cars",primary_post,social_post_unverified,,,,1,x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","Five-plane fleet log, the TPUSA Faith framing, the contractor and rental-car claims, and the Sharm el-Sheikh tarmac identification."
X-172,x_post,X (Twitter),@ProjectConstitu,Project Constitution,UNKNOWN,,https://x.com/ProjectConstitu/status/2089337343404630372,compiler_researcher,asserts_pattern,,,"Topic 3 — Egyptian-registered planes near a TPUSA event || Project Constitution — TPUSA Faith events, contractors, rental cars",primary_post,social_post_unverified,1083,,262783,1,x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","Five-plane fleet log, the TPUSA Faith framing, the contractor and rental-car claims, and the Sharm el-Sheikh tarmac identification."
X-173,x_post,X (Twitter),@hurtfeelingzday,,UNKNOWN,,https://x.com/hurtfeelingzday/status/2089357986586128837,amplifier_or_commenter,unclassified,,,The erasure / invitation thread,relayed_or_amplified,social_post_unverified,,,,2,Erika_X_Posters.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-174,x_post,X (Twitter),@ProjectConstitu,Project Constitution,UNKNOWN,,https://x.com/ProjectConstitu/status/2089412632289722587,compiler_researcher,asserts_pattern,,,"Topic 3 — Egyptian-registered planes near a TPUSA event || Project Constitution — TPUSA Faith events, contractors, rental cars",primary_post,social_post_unverified,,,,1,x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","Five-plane fleet log, the TPUSA Faith framing, the contractor and rental-car claims, and the Sharm el-Sheikh tarmac identification."
X-175,x_post,X (Twitter),@KanekoaTheGreat,Kanekoa,UNKNOWN,,https://x.com/KanekoaTheGreat/status/2089516985390608669,auditor,disputes_counts,66% of listed locations wrong / 60% wrong continent,,"Topic 6 — Debates about more or less than 77 || KanekoaTheGreat — 66 percent, 60 percent wrong continent, no Erika locations, promised update not posted",primary_post,social_post_unverified,,,,1,x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export),"BCAST-008 (@RealCandaceO restates the full claim set unchanged, 19 Jul 2026)",The principal line-by-line auditor. Pulled the spreadsheet locations against FlightRadar24 / FlightAware and reported ~66% of listed locations wrong and ~60% on the wrong continent. Promised update not posted. The single most-cited account in this directory.
X-177,x_post,X (Twitter),@ProjectConstitu,Project Constitution,UNKNOWN,,https://x.com/ProjectConstitu/status/2089823355642016028,compiler_researcher,asserts_pattern,,,"Topic 3 — Egyptian-registered planes near a TPUSA event || Project Constitution — TPUSA Faith events, contractors, rental cars",primary_post,social_post_unverified,2583,,52804,1,x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","Five-plane fleet log, the TPUSA Faith framing, the contractor and rental-car claims, and the Sharm el-Sheikh tarmac identification."
X-178,x_post,X (Twitter),@littlehouseblu,,UNKNOWN,,https://x.com/littlehouseblu/status/2090484196175499504,amplifier_or_commenter,unclassified,,,Claim B — afternoon inbound on N102DZ,relayed_or_amplified,social_post_unverified,,,,3,Erika_Sept10_Whereabouts.mdx;Erika_X_Posters.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-179,x_post,X (Twitter),@MamiiLife,,UNKNOWN,,https://x.com/MamiiLife/status/2091841228669063613,amplifier_or_commenter,unclassified,,,"Who posted the images, the CSVs, the timelines",relayed_or_amplified,social_post_unverified,,,,1,73_overlaps.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
ADSB-001,adsb_export,Flightradar24,,"Aircraft-history export, five-tail set (@WeAre_TheElite), re-posted by @ProjectConstitu 1 Nov 2025",2025-11-01,,,primary_data,evidence_only,,"Per-tail flight history tables for SU-BTT, SU-BND, SU-BTU, SU-BTV, SU-BGM. The underlying record every flights.csv row is read from.",,primary_record,adsb_public_history,,,,,flights.csv;Provo_KPVU_2024-04-19_to_2025-09-13.mdx,,"REPO-005 (85-row verification against primary ADS-B position data, 24 Aug 2026, refutes 12 rows read from this export - including OWENS-012, claimed Wichita 14 Apr 2023, where the aircraft actually flew Paris CDG to TOPEKA, Kansas: right state, wrong city, 7,411 km from Wichita at closest approach)","STRONGEST EVIDENCE CLASS IN THIS DIRECTORY. Still amateur-read: the tables were transcribed from screenshots, not pulled from an API, and the tracker's own highlighting was ignored in favour of the table text. ADS-B has holes - transponders off, military fields not reporting - and the holes cut both ways."
ADSB-002,adsb_export,FlightAware / Flightradar24,,Kanekoa audit pulls,2025-12-17,,https://x.com/KanekoaTheGreat,auditor,disputes_counts,66;60,"Audit of the Owens spreadsheet's claimed locations against flight history: ~66% of listed locations wrong, ~60% on the wrong continent.",,primary_record,adsb_public_history,,,,,overlaps.csv;73_overlaps.mdx,ADSB-001 (Flightradar24 five-tail history export),"BCAST-008 (@RealCandaceO restates the full claim set unchanged, 19 Jul 2026); REPO-005 (this repo's 85-row overlap verification against primary ADS-B position data, 24 Aug 2026: of the 36 rows that could be decided, 24 are CORROBORATED and 12 REFUTED - the opposite direction to this audit's 'roughly two rows in three are wrong'. Note the limit: 42 rows remain undecidable with free data, and a confirmed aircraft is not a confirmed overlap.)","The audit is itself amateur and its full working was never published. It is nonetheless the only line-by-line test of the spreadsheet in the record, and this directory's audit_verdict column is derived from it."
BCAST-001,broadcast,Candace Owens Show,,First on-air SU-BTT / Provo treatment,2025-10-12,,,originator_broadcaster,asserts_pattern,,"First on-air treatment of SU-BTT at Provo, and the time-zone correction to the departure time that critics have cited ever since.",,primary_claim,broadcast_claim,,,,,Candace_Owens_Broadcasts.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","No transcript held in this repo; recorded from the show bills and the X posts around it. Episode numbers circulating (255, 256, 266, 268, 274) come from third-party listings, not a first-party archive - pointers, not citations. THE DATES ARE THE RELIABLE INDEX."
BCAST-002,broadcast,Candace Owens Show,,Two-aircraft framing; 'Kash Patel protecting Egypt',2025-10-30,,,originator_broadcaster,asserts_pattern,,The yellow-plane / blue-plane framing introduced.,,primary_claim,broadcast_claim,,,,,Candace_Owens_Broadcasts.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
BCAST-003,broadcast,Candace Owens Show,,'Operation Mocking-Plane',2025-11-17,,,originator_broadcaster,asserts_pattern,73;68;29,"The 68->73 revision, the 29-with-Charlie split, the 0.000000001% probability claim, the second-level transponder timings, and the pivot to ERIKA, not Charlie, as the tracked person.",,primary_claim,broadcast_claim,,,,,Candace_Owens_Broadcasts.mdx;x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)",THE PIVOTAL BROADCAST. Every downstream count in this directory traces to it. The spreadsheet behind the counts has never been published in full.
BCAST-004,broadcast,Candace Owens Show,,Delaware overnight episode,2025-11-19,,,originator_broadcaster,asserts_pattern,,'Why did the Egyptian Plane land in Delaware and stay the night on the 9/10?',,primary_claim,broadcast_claim,,,,,Candace_Owens_Broadcasts.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
BCAST-005,broadcast,Candace Owens Show,,920 N King Street claim,2025-11-21,,,originator_broadcaster,asserts_pattern,,"The 920 N King Street, Wilmington claim, and the response to a 'fake debunking' trend.",,primary_claim,broadcast_claim,,,,,Candace_Owens_Broadcasts.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
BCAST-006,broadcast,Candace Owens Show,,'MAJOR update',2025-12-04,,,originator_broadcaster,asserts_pattern,,'Another piece of the puzzle locks in.' Same bill carried the Turning Point 24-hour-deadline item.,,primary_claim,broadcast_claim,,,,,Candace_Owens_Broadcasts.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
BCAST-007,broadcast,Candace Owens Show,,"Erika Kirk's on-camera response, and the reply",2025-12-10,,,originator_broadcaster,asserts_pattern,,Owens responds to Erika Kirk's remarks about 'conspiracy theorists' and to what Erika told Bari Weiss about the planes.,,primary_claim,broadcast_claim,,,,,Candace_Owens_Broadcasts.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
BCAST-008,broadcast,Candace Owens Show,,'I still stand by every single one',2026-07-19,,,originator_broadcaster,asserts_pattern,,"Restatement of the whole claim set, unchanged, ten months on.",,primary_claim,broadcast_claim,,,,,Candace_Owens_Broadcasts.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
BCAST-009,broadcast,The Jimmy Dore Show,,Sharm el-Sheikh coverage,2026-08-01,,,amplifier,asserts_pattern,,Covers the Egyptian-plane story; the Sharm el-Sheikh tarmac frame becomes the new 'receipt'.,,relayed_or_amplified,broadcast_claim,,,,,SharmElSheikh_HESH_2025-10-13_to_2025-10-13.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","'VINDICATED' is the word to be careful with. The tarmac frame supports that SU-BTT is a PRESIDENTIAL-FLEET aircraft rather than a charter. The overlap count, the manifest and the tasking question are exactly where they were before it."
VID-001,video_frame,Fox News live coverage,,"Sharm el-Sheikh tarmac shot, Gaza peace summit",2025-10-13,,,primary_data,evidence_only,,SU-BTT visible on the tarmac beside Air Force One during el-Sisi's motorcade shot.,,primary_record,broadcast_video_frame,,,,,SharmElSheikh_HESH_2025-10-13_to_2025-10-13.mdx,,,"The strongest single corroboration in the directory, and the narrowest. It establishes fleet identity, nothing about Provo, tasking or the count. Not an overlap; must NOT be counted as a 74th row."
PRESS-001,press_aggregator,Sportskeeda / IBTimes / Factually.co,,Aggregator summaries of the broadcast,2025-11-18,,,aggregator,asserts_pattern,70;68;73,Written summaries of the Owens broadcast numbers.,,relayed_or_amplified,press_relay,,,,,Press_Coverage.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)",ZERO independent verification. They summarise the show. No outlet in this record independently pulled the flight history and published a dated list.
PRESS-002,press_international,Economic Times / Times of India / Hindustan Times,,International pickup,2025-11-19,,,aggregator,asserts_pattern,70,The claim becomes an internationally reported story; numbers arrive already rounded to 'nearly 70' / 'around 70'.,,relayed_or_amplified,press_relay,,,,,Press_Coverage.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","Same single source. THE ROUNDING RUNS ONE WAY: '68, and I can add 73' becomes 'more than 70' becomes '73'."
PRESS-003,press_international,Document.se / Document.no,,Scandinavian coverage,2025-11-20,,,aggregator,asserts_pattern,,How the claim entered non-English discussion.,,relayed_or_amplified,press_relay,,,,,Press_Coverage.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)",Same single source.
PRESS-004,press_reply_side,The Daily Wire,,Erika Kirk's response,2025-12-11,,,subject_response,disputes_pattern,,"Erika Kirk disputes the specific trip dates and locations attributed to her, and notes she was pregnant across several of the cited periods.",,primary_claim,subject_denial,,,,,Press_Coverage.mdx;Erika_Kirk_Flights.mdx,ADSB-001 (Flightradar24 five-tail history export),"BCAST-008 (@RealCandaceO restates the full claim set unchanged, 19 Jul 2026)","A response, not an audit. It does not publish her itinerary either. HER DENIAL DESERVES MORE WEIGHT THAN A DENIAL USUALLY GETS: she is the only person who could produce the itinerary the 73-count is measured against, and the count was built without it. She is a living person, not charged with anything, named only as the person who responded."
PRESS-005,press_reply_side,CBS town hall,,Erika Kirk addresses the claims on camera,2025-12-10,,,subject_response,disputes_pattern,,Erika Kirk addresses and disputes the location claims; separately reported as saying she had no knowledge of the aircraft and stayed home in Arizona on 10 September 2025.,,primary_claim,subject_denial,,,,,Press_Coverage.mdx;Erika_Sept10_Whereabouts.mdx,ADSB-001 (Flightradar24 five-tail history export),"BCAST-008 (@RealCandaceO restates the full claim set unchanged, 19 Jul 2026)",See PRESS-004. Her reported Arizona whereabouts on 10 Sep directly contradicts the spreadsheet's own Nebraska/Delaware cell for that date - the sharpest internal contradiction in the dataset.
DOC-001,court_filing,CourtListener,,PDFs of related discussion,,,,relay,neutral,,Documents attached to litigation that quote the claim.,,relayed_or_amplified,document_quoting_claim,,,,,Press_Coverage.mdx,,,A DOCUMENT QUOTING A CLAIM IS NOT A FINDING ABOUT THE CLAIM. A CourtListener PDF that quotes the claim is not a court finding about it.
REPO-001,repo_file,this repository,,Charlie_Kirk.txt - the master investigation file,,,,repo_record,asserts_pattern,73;23,Records the headline as 'Egyption Planes had 73 overlaps with Erika. Only ~23 with Charlie.' - the file's own spelling and split.,,repo_record,investigation_file,,,,,overview.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","A tracker tally written down, not a reconciled total. READ-ONLY to AI under an absolute repo rule."
REPO-002,repo_file,this repository,,site/docs/TPUSA/apple_podcast/*.csv - The Charlie Kirk Show catalogue,,,,repo_record,evidence_only,,The densest Kirk-location record this repo holds. Primary source for tpusa_events.csv.,,primary_record,podcast_catalogue,,,,,tpusa_events.csv,,,"CAVEAT ON EVERY PROXY ROW: the date is the PODCAST RELEASE DATE, not the event date - normally 0-7 days later. Never publish a 'same day' claim off a proxy date. 8 of 139 rows in tpusa_events.csv are proxy-dated and are flagged PODCAST_PROXY."
REPO-003,repo_file,this repository,,site/docs/Amfest/amfest-year-timeline.mdx,,,,repo_record,evidence_only,,"Source of the real event dates for AmericaFest 2024, SAS 2025 Tampa and UVU 10 Sep 2025.",,primary_record,site_timeline,,,,,tpusa_events.csv,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
