url_path,file_path,extension,level,level2,csv_level2,is_overview,title,sidebar_label,description,media_kind,media_src,media_cid,media_alt,media_shape,banned,anchor,teaser
/government_organizations/overview,site/docs/government_organizations/overview.mdx,mdx,2,government_organizations,,yes,Government Organizations,Government Organizations,This page provides a map of the major government organizations that appear in discussions of the Charlie Kirk case. It does not attempt to adjudicate which…,image,/img/evidence/97154b07bb3e341cf3fc2d4f619ef45b8932369f2ed4dfc68dce46e55257c3e3.jpg,QmdKSv3Ua7j3eMQCKNhxL8dgt9yMRz5wQ5pGyYoqoWs7eo,"This image is a close-up, cropped macro photograph of a printed document or digital screen displaying black sans-serif text on a light, off-white background.",ck-4sq-stack,no,CK_AUTHOR_CREDIT,
/Security_Team/bobby-harpole,site/docs/Security_Team/bobby-harpole.mdx,mdx,3,Security_Team,Security_Team,no,Bobby Harpole,Bobby Harpole,"Bobby Harpole, described in open-source posts as the father of Integrity Security Solutions founder Brian Harpole — a retired Texas law-enforcement officer with a Masonic and funeral-services background. Presented with attribution.",none,,,,none,no,CK_AUTHOR_CREDIT,"A Texas sheriff&apos;s captain, a retired highway patrolman, a Past Master Mason and a funeral director &mdash; reportedly the father of the man who founded the firm on the detail. Every one of those is a lawful occupation, and the page says so before it says anything else."
/Security_Team/brian-harpole,site/docs/Security_Team/brian-harpole.mdx,mdx,3,Security_Team,Security_Team,no,Brian Harpole,Brian Harpole,"Brian Harpole, founder of Integrity Security Solutions, and an unverified open-source photo-comparison allegation raised by an X account. Presented with heavy attribution.",image,/img/evidence/1f62b9a790457f9607af7b4feec0ceae31c9a459053fa518afb0c3200a984048.jpg,QmNTyxJeTrRHNYT4Jmzqrcz8Q4Pxe15NsA6MxgnhazLUoK,"This is a simple, digital graphic showing five lines of white sans-serif text aligned to the left on a solid, uniform black background.",ck-4sq-stack,no,CK_AUTHOR_CREDIT,"The founder of the firm reportedly guarding Charlie Kirk at UVU, and a living private citizen who denies the speculation about him and has sued over related claims. His is the name the image-search claim keeps returning to."
/Security_Team/dan-flood,site/docs/Security_Team/dan-flood.mdx,mdx,3,Security_Team,Security_Team,no,Dan Flood — Head of Security,Dan Flood — Head of Security,"Dan Flood, described in posts as Charlie Kirk's head of security, and the open questions an anonymous account raised about prior clients and the next day's event.",image,/img/evidence/0f55827920dc968fc59b4103c27782a48234dbad046b21af30181723ec746f70.jpg,QmdVQahT2w5dCmjYFC55xDRRuCJ3yyBSip63F4dHNxmfsm,This image is a digital screenshot of a text document or notes application featuring white sans-serif text set against a solid black background.,ck-4sq-side,no,CK_AUTHOR_CREDIT,"The man Charlie reportedly texted the night before. Posts raise questions about prior clients and about a detail with no next event scheduled &mdash; questions, stated as questions, not accusations."
/Security_Team/greg-shaffer,site/docs/Security_Team/greg-shaffer.mdx,mdx,3,Security_Team,Security_Team,no,Greg Shaffer,Greg Shaffer,"Greg Shaffer, connected to Integrity Security Solutions, gave a public interview about how the firm came to guard Charlie Kirk and said he was ""stabbed in the back.""",image,/img/evidence/df27a7a7f2a56b3344e25c745b446ad159deffa66a8f8578ecb47d7b19471d43.jpg,QmaKRuKh8HnbkuusTMsLLjJsLeHKJTKR7DgjjM32H1MEGc,"This is a digital screen capture of a Facebook post from the &quot;Shaffer Security Group&quot; page, dated April 8, 2017.",ck-4sq-stack,no,CK_AUTHOR_CREDIT,"The vendor who says he was &quot;stabbed in the back&quot; when another firm took over the Kirk detail, in an account that lines up with an AP report of last-minute rehiring. His own statement that his company had not worked with TPUSA since 2022 is what makes the white-shirt footage a question."
/Security_Team/integrity-security,site/docs/Security_Team/integrity-security.mdx,mdx,3,Security_Team,Security_Team,no,Integrity Security Solutions,Integrity Security Solutions,"The private security firm that guarded Charlie Kirk at UVU, how it was reportedly hired at the last minute, and the open questions raised about its setup.",image,/img/evidence/74c40a77189ab0c2206ee0bfb387dd939708946cee57e06fdaf3a056ff720b0a.jpg,QmdhCoUxHQBWNpqMGUoWMy7LVZYtSrd65oRSCpxiyhYcVf,This image is a composite presentation displaying two distinct views of an outdoor political event on a university campus.,ck-4sq-stack,no,CK_AUTHOR_CREDIT,"The firm on the detail that day was reportedly not the one used at earlier Kirk events, and reportedly carried no bodycams. Who was actually standing inside the white shirts is still an open question."
/Security_Team/next-event-no-plan,site/docs/Security_Team/next-event-no-plan.mdx,mdx,3,Security_Team,Security_Team,no,The Next Event Had No Security Plan,The Next Event Had No Security Plan,"An anonymous post claims the security team had no plan for Charlie Kirk's next scheduled event, Therese Bible College on September 11. Attributed as a claim.",image,/img/evidence/1a73aa67597c61690e7de8acfd3e90cb8e78d32e5749a2eb5dec9f10ea00109e.jpg,QmeURBim561drHyWVgeb7fgwZSsgN4UgoReTtwzWHsnraE,"This is a digital screenshot of an iPhone text message conversation between two unidentified individuals, displaying incoming messages in gray speech bubbles against a light gray…",ck-4sq-side,no,CK_AUTHOR_CREDIT,"Anonymous posts claim there was no security plan for the September 11 stop &mdash; the event Charlie Kirk never reached. The page keeps it unverified on purpose: a missing plan would speak to preparedness, not to foreknowledge."
/Security_Team/no-counter-snipers,site/docs/Security_Team/no-counter-snipers.mdx,mdx,3,Security_Team,Security_Team,no,No Counter-Snipers or Secret Service,No Counter-Snipers or Secret Service,"Posts report the detail had no counter-snipers and no Secret Service, and that campus police treated rooftops and airspace as outside the detail's jurisdiction.",image,/img/evidence/fae6e1ddb01b8bd52817d544cf6d30bc90659397296c1e103b580d285130e9aa.jpg,QmScGkL38CWcfTd75FmkFcpDCA7pifHh1smp8GgNSsicK6,"This is a composite graphic consisting of two stacked aerial-view panels, likely sourced from a mapping service or a 3D modeling environment.",ck-4sq-side,no,CK_AUTHOR_CREDIT,"No counter-snipers, no Secret Service, an overlooked rooftop, and a speaker with a documented threat history. This page is about what was not there."
/Security_Team/overview,site/docs/Security_Team/overview.mdx,mdx,2,Security_Team,,yes,Security Team,Security Team,"The private protective detail responsible for Charlie Kirk at UVU on September 10, 2025 — the contracted security firm, the people on the detail, and the reported failures in the protection plan.",image,/img/evidence/0f55827920dc968fc59b4103c27782a48234dbad046b21af30181723ec746f70.jpg,QmdVQahT2w5dCmjYFC55xDRRuCJ3yyBSip63F4dHNxmfsm,This image is a digital screenshot of a text document or notes application featuring white sans-serif text set against a solid black background.,ck-4sq-side,no,CK_AUTHOR_CREDIT,"The private protective detail responsible for Charlie Kirk at UVU &mdash; the contracted firm, the people on it, and the reported failures in the protection plan."
/Security_Team/perimeter-rooftop-failures,site/docs/Security_Team/perimeter-rooftop-failures.mdx,mdx,3,Security_Team,Security_Team,no,Perimeter & Rooftop Failures,Perimeter & Rooftop Failures,"The protective-detail perimeter gap that left nearby rooftops uninspected, allowing the shooter to reach the Losee Center roof undetected.",image,/img/evidence/67573d79eadb8ee062e2af51914ecf074490c18c6e3b0d5dfcbc8188e17d7de1.jpg,QmdGwk8UsYzAK9iJyvD15dJcVTQSWGgUhbiAZTRt7Bu1tk,"This image shows several armed tactical law enforcement officers, some with &quot;SWAT&quot; markings, surrounding a single-story beige stucco house.",ck-4sq-stack,no,CK_AUTHOR_CREDIT,"Six campus officers, no thorough rooftop inspection, and a prone all-black figure reportedly on the same roof an hour before the shot. The clearest physical security failure under any theory of the killing."
/Security_Team/screening-credentials,site/docs/Security_Team/screening-credentials.mdx,mdx,3,Security_Team,Security_Team,no,Screening & Credential Gaps,Screening & Credential Gaps,"A post claims credentials were revoked for some affiliates yet one attendee was present and asked a question, raising an open question about screening at UVU.",none,,,,none,no,CK_AUTHOR_CREDIT,"Credentials were reportedly revoked for one group of affiliates, yet a member of it stood in the Q&amp;A line and asked the final question. The page asks who let him in, and claims nothing beyond the record."
/Security_Team/shaffer-security-group,site/docs/Security_Team/shaffer-security-group.mdx,mdx,3,Security_Team,Security_Team,no,Shaffer Security Group (SSG),Shaffer Security Group (SSG),"Shaffer Security Group (SSG), the private security firm that guarded Charlie Kirk on earlier tour stops, its founder former FBI agent Greg Shaffer, and the deleted post distancing SSG from the September 10 UVU detail.",image,/img/evidence/31b790bde60607d709f415a4ee99cd759744691ddb2ca492eb667b2a2d017e57.jpg,QmZ6hkkRGW8H5dqWxT4ApsKKYkgmEL5Zu4cwqSV6t4XLov,"Deleted @ShafferGroup tweet stating SSG was not contracted by TPUSA since 2022, alongside the Rockhouse Integrity Group LLC Texas business record",ck-4sq-side,no,CK_AUTHOR_CREDIT,"The firm that guarded earlier Kirk stops, founded by a reported twenty-year FBI veteran, and reportedly not on the detail that day. A since-deleted post from its own account is the document the whole vendor-switch argument turns on."
/TPUSA/Conservative-Activist-Movement,site/docs/TPUSA/Conservative-Activist-Movement.mdx,mdx,3,TPUSA,TPUSA,no,Conservative Activist Movement Context,Conservative Activist Movement,"How the U.S. conservative youth-activist ecosystem — anchored by TPUSA — shaped the political context around Charlie Kirk before and after September 10, 2025.",image,/img/evidence/86836ec03a58be019f72a8e872133b9a75ba4e22b3793150864d8eccae08ee71.jpg,QmSaJKnkBP4iBFCVy5xW1vcgoWQp9WMKRT8FHjvMHnX5G9,This image is a digital screenshot of a post from the social media platform X (formerly Twitter) by an account named &quot;Garbage Human.&quot; The post features an image of conservative…,ck-4sq-side,no,CK_AUTHOR_CREDIT,"The campus-chapter, donor and media machine Kirk built &mdash; and why its internal politics matter to a murder case. Friction between donor-aligned advocacy and his late-2025 turn is documented as context, not as an accusation against any organization."
/TPUSA/DOGE-TPUSA-Connection,site/docs/TPUSA/DOGE-TPUSA-Connection.mdx,mdx,3,TPUSA,TPUSA,no,DOGE-Style TPUSA Audit (Claims),DOGE-TPUSA Connection,Claims that Charlie Kirk launched a DOGE-style internal financial audit of TPUSA days before his death — and that post-death leadership reportedly abandoned it.,image,/img/evidence/addb61388389831fd0593897c7a6121d67c12187cfca0dfe2574ad7e2c1fa9f1.jpg,QmanEJSSaoYZUvz25EYS5ZAbTbn8Mp6E1LkXJDxQbyGMRn,"The image shows a high-angle, wide-shot view of a massive, densely packed crowd of people—mostly young adults—gathered in an outdoor concrete plaza or courtyard.",ck-4sq-stack,no,CK_AUTHOR_CREDIT,"Claims that Charlie ordered an internal financial audit days before his death, and that leadership afterwards let it lapse. Money and timing, held as claims rather than findings."
/TPUSA/Faith-Freedom-Coalition,site/docs/TPUSA/Faith-Freedom-Coalition.mdx,mdx,3,TPUSA,TPUSA,no,Faith & Freedom Coalition (July 31 Context),Faith & Freedom Coalition,"The Faith & Freedom Coalition's reported role organizing the July 31, 2025 White House strategy session — and why investigators cite it in donor-alignment timelines.",image,/img/evidence/5d897ceb91fef1184bd5ac0996f9636f39860317e743a144852914e8a371eb13.jpg,QmeUphMAMmTCUphGdZVjci8HknnYy5bLLVSvAPYCpCVySe,This low-angle medium shot shows four adult men standing outdoors on and around a large stone structure engraved with the text &quot;FREEDOM PLAZA&quot;.,ck-4sq-stack,no,CK_AUTHOR_CREDIT,"A reported co-organizer of the July 31, 2025 Israel-and-MAGA meeting that Charlie Kirk and TPUSA were <a href=""/TPUSA/July_31_Meeting_Without_TPUSA"">not part of</a>. Documented as pre-event political map rather than as an accused party &mdash; correlation is not coordination."
/TPUSA/July_31_Meeting_Without_TPUSA,site/docs/TPUSA/July_31_Meeting_Without_TPUSA.mdx,mdx,3,TPUSA,TPUSA,no,July 31 White House Meeting Without TPUSA,July 31 Meeting — TPUSA Absent,"The July 31, 2025 off-the-record White House strategy session on Israel and MAGA antisemitism — organized without Charlie Kirk or TPUSA present.",image,/img/evidence/160a10070535469886e2cc3d3e3363b6fd16b6cb010278b6195c7b7719d4148d.jpg,QmfMVrccgJHUVjoBvuGSxASHKZzcaHydTh7HySyNRVVyBU,This image is a digital screenshot of a social media post showing two boys standing outside a suburban house in Halloween costumes.,ck-4sq-stack,no,CK_AUTHOR_CREDIT,"An off-the-record White House session on July 31, 2025 &mdash; with the pro-Israel organising world present and TPUSA reportedly not. Absence, in this case, is the data point."
/TPUSA/Latino-Coalition-Israel,site/docs/TPUSA/Latino-Coalition-Israel.mdx,mdx,3,TPUSA,TPUSA,no,Latino Coalition for Israel (July 31 Context),Latino Coalition for Israel,"Latino Coalition for Israel's reported co-sponsorship of the July 31, 2025 White House session and its place in pro-Israel advocacy networks tied to the Kirk case.",none,,,,none,no,CK_AUTHOR_CREDIT,"A pro-Israel advocacy group reported as a co-sponsor of the <a href=""/TPUSA/July_31_Meeting_Without_TPUSA"">July 31 White House session</a> held without Kirk or TPUSA. Documented as part of the pre-event political map; no public transcript verifies every attendee."
/TPUSA/Paul_Singer_Funding,site/docs/TPUSA/Paul_Singer_Funding.mdx,mdx,3,TPUSA,TPUSA,no,Paul Singer and Conservative Funding Networks,Paul Singer Funding,"Public reporting on billionaire Paul Singer's funding ties to pro-Israel advocacy groups connected to pre-assassination political meetings — context only, not allegations of wrongdoing.",image,/img/evidence/e8f38f2f89b3f3dbe7d2e0b1734ba58f9001694aa5d9a97290e3ff1a7d26e672.jpg,QmQWsG6vxj8FAPWQ7TZZMyYYt1dcoiAdrHYNupsRrzrDjQ,This image is a high-resolution scan or digital document of a formal legal letter.,ck-4sq-side,no,CK_AUTHOR_CREDIT,"Public reporting on a major donor&apos;s long funding of pro-Israel conservative institutions, including networks tied to an organizer of the <a href=""/TPUSA/July_31_Meeting_Without_TPUSA"">July 31 session</a>. The page documents financial and political context and alleges no knowledge of, or role in, violence."
/TPUSA/Philos_Project_Funding,site/docs/TPUSA/Philos_Project_Funding.mdx,mdx,3,TPUSA,TPUSA,no,Philos Project and Pro-Israel Advocacy Funding,Philos Project Funding,"The Philos Project's role in pro-Israel conservative advocacy and its connection to the July 31, 2025 White House strategy meeting — documented context for TPUSA donor dynamics.",image,/img/evidence/e0fcb8096c4cf4f9530e80b5ab067047f0325a6257cb25cd4abf53e1011e2f74.jpg,QmaDsRsDxSnLpwKdrDndtUa8HZ8PTvZ9VwFKHmQRuvpdRF,This image is a digital infographic and conspiracy theory flow chart titled &quot;Targeted Individual Diagram&quot; designed to illustrate a purported secret government harassment program.,ck-4sq-stack,no,CK_AUTHOR_CREDIT,A pro-Israel Christian advocacy group named as a co-organizer of the July 31 session and cited throughout the donor-pressure timelines. Documented as one node in a funding network; nothing here alleges that any employee acted unlawfully.
