vkey	basename	media_path	media_present	size	mtime	audio_path	transcription_path	transcription_source	ai_description_path	ocr_path	manifest_cid	manifest_pinned	source_url	source_author	added_date	manifest_description	source_platform	origin	mirror_dir	title_hint
2076019571127935010	2076019571127935010.mp4	/Users/bryan/BGit/Bryan_git/charlie-kirk/videos/2076019571127935010.mp4	video	61343222	1783866425		/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2076019571127935010.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2076019571127935010.mp4.ai_description		QmRx9WA5DXjcFvmEmMsSWgzvTjWTikezpH8d4Bn4WAgrnh	true	https://x.com/VLuvMully/status/2076019571127935010	@VLuvMully (clip: @WDYFW_PodClips / @baroncoleman)	2026-07-12	Baron Coleman legal analysis: if Tyler Robinson turned himself in early afternoon (3-6pm 9/11) and Washington County refuses/deleted the turn-in video, it points to a multi-agency cover-up; discusses missing footage, Sheriff Brooksby 8:02pm call, shirt, mic-explosive hypothesis.	x	videos_dir		
2076295071326929264	2076295071326929264.mp4	/Users/bryan/BGit/Bryan_git/charlie-kirk/videos/2076295071326929264.mp4	video	89384494	1783867645		/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2076295071326929264.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2076295071326929264.mp4.ai_description		QmQxVttdEXbFCbcJrjfv1Bwam71YDExQLAZwRaAMdhXG9V	true	https://x.com/Bechedith/status/2076295071326929264	@Bechedith (re: @baroncoleman / @VLuvMully)	2026-07-12	"~7.3-min video shared by @Bechedith replying that attorney Baron Coleman ""already covered this"" — the Tyler Robinson Mirandizing / custody-timeline dispute (6:25 PM Sept 11 Miranda reading vs the ~7:57 PM Discord confession)."	x	videos_dir		
2076465128329846991	2076465128329846991.mp4		none								QmZHropnv47SNw2XBeaNNTfB8RAqv4nPcE1AbVTQNvdZJV	true	https://x.com/charlie_ward77/status/2076465128329846991	@charlie_ward77	2026-07-13	"TV news broadcast clip — a witness says the arrested man (George Zinn) is the wrong guy and that Charlie Kirk was hit by ""one shot, right directly to the heart"" from a ""sharp shooter""; segment hands off to Jason Chaffetz."	x	manifest_only		
2076529988237767086	2076529988237767086.mp4	/Users/bryan/BGit/Bryan_git/charlie-kirk/videos/2076529988237767086.mp4	video	148204036	1783963384		/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2076529988237767086.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2076529988237767086.mp4.ai_description		QmSbvABAy45DGwUxRfusXGHELYYRGW2hdWCsk1KrBQR8pL	true	https://x.com/IanCarrollShow/status/2076529988237767086	@IanCarrollShow	2026-07-13	Ian Carroll ~7.1-min video: 'Israel really likes assassination. It's kind of their thing.' — argument on Israel's history of targeted killings.	x	videos_dir		
2076585079015391653	2076585079015391653.mp4	/Users/bryan/BGit/Bryan_git/charlie-kirk/videos/2076585079015391653.mp4	video	10987615	1783963897		/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2076585079015391653.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2076585079015391653.mp4.ai_description		QmdRHj4338We2zB4bXzZGTgRVuRHfQCBG6ZJ5dGcwAnyvh	true	https://x.com/IGraceAshford/status/2076585079015391653	@IGraceAshford (clip: @baroncoleman)	2026-07-13	Baron Coleman: Tyler Robinson is in grave danger because he was never supposed to survive this long; if the Charlie Kirk case reaches trial the evidence will not hold.	x	videos_dir		
2077277163053564059	2077277163053564059.mp4	/Users/bryan/BGit/Bryan_git/charlie-kirk/videos/2077277163053564059.mp4	video	4420062	1784119345		/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2077277163053564059.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2077277163053564059.mp4.ai_description		QmSnkHsTUv8tPb45f9RrvFLM16FVSpKCA1ersYX28SFAZQ	true	https://x.com/wtshesaid72/status/2077277163053564059	@wtshesaid72	2026-07-15	Animated B-Field Resonant Cascade (BFRC) hypothesis walkthrough — music only, no narration	x	videos_dir		
2077840998583935465	2077840998583935465.mp4	/Users/bryan/BGit/Bryan_git/charlie-kirk/videos/2077840998583935465.mp4	video	8236414	1784232212		/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2077840998583935465.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2077840998583935465.mp4.ai_description		Qmc5XpXRZ8fPBTLsvMx66kcB6RyywTs48WALsPo7nXdLRn	true	https://x.com/realstewpeters/status/2077840998583935465	@realstewpeters	2026-07-16	Stew Peters claims Fort Huachuca-linked image search results (DIA, CENTCOM, Crane, Kirk security figures) were wiped the day after broadcast	x	videos_dir		
2077921727888138329_1	2077921727888138329_1.mp4	/Users/bryan/BGit/Bryan_git/charlie-kirk/videos/2077921727888138329_1.mp4	video	5639462	1784309808		/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2077921727888138329_1.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2077921727888138329_1.mp4.ai_description		QmQK5HHckHYVhKPBPAQpHNo9KbYgJSW1ziKLHF9k6WA3a7	true	https://x.com/ZREIKMIESTER/status/2077921727888138329	@ZREIKMIESTER	2026-07-17	Slow-motion mic/LiPO-battery explosion theory diagram video (Charlie Kirk neck)	x	videos_dir		
2077951056697331723	2077951056697331723.mp4	/Users/bryan/BGit/Bryan_git/charlie-kirk/videos/2077951056697331723.mp4	video	2358647	1784313430		/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2077951056697331723.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2077951056697331723.mp4.ai_description		QmTo4HtjkqvEMCvAUMDo6eP6FwroAp8r2btv1mqGSwyFFa	true	https://x.com/VLuvMully/status/2077951056697331723	@VLuvMully	2026-07-17	Cowboy's Smokehouse receipt video — Check #211, ordered 9/10/25 8:55 PM, paid 9:47 PM (video by @DiligentDenizen)	x	videos_dir		
2077994177216827578_1	2077994177216827578_1.mp4	/Users/bryan/BGit/Bryan_git/charlie-kirk/videos/2077994177216827578_1.mp4	video	1875096	1784309546		/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2077994177216827578_1.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2077994177216827578_1.mp4.ai_description		QmRYqnrzozjGsYogb4uBk8LmckKS2xw9E2oXoqt5BK2Yt4	true	https://x.com/shiloheffort/status/2077994177216827578	@shiloheffort (media orig. @SH4D0W_M4TR1X)	2026-07-17	Short clip discussed re: Hunter Kozak hand-gesture question (portrait, 20s)	x	videos_dir		
2077994177216827578_2	2077994177216827578_2.mp4	/Users/bryan/BGit/Bryan_git/charlie-kirk/videos/2077994177216827578_2.mp4	video	10394739	1784309546		/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2077994177216827578_2.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2077994177216827578_2.mp4.ai_description		QmPPpsUN2QDQKFj283cfSX5RucawSLvgB1qvP4K8cxn1T7	true	https://x.com/shiloheffort/status/2077994177216827578	@shiloheffort (media orig. @SH4D0W_M4TR1X)	2026-07-17	Longer clip (1:45) discussed re: Hunter Kozak reaction question	x	videos_dir		
2078118925586338287	2078118925586338287.mp4	/Users/bryan/BGit/Bryan_git/charlie-kirk/videos/2078118925586338287.mp4	video	317098280	1784309774		/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2078118925586338287.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2078118925586338287.mp4.ai_description		QmdEnrkAFkRUnC8ZNX1Bkgv5ePjQz4wsVBkgKGt5iMYRJy	true	https://x.com/BlakeBednarz/status/2078118925586338287	@BlakeBednarz	2026-07-17	Blake Bednarz asks why Agent David Hull rooftop change-of-clothes testimony got no follow-up	x	videos_dir		
2078878337867354512	2078878337867354512.mp4	/Users/bryan/BGit/Bryan_git/charlie-kirk/videos/2078878337867354512.mp4	video	13248759	1784548274		/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2078878337867354512.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2078878337867354512.mp4.ai_description		QmbkrGVMSbE7Bxvw8NCiNWUqdKL1SWRfiBbAXXCMpFSyzM	true	https://x.com/DiligentDenizen/status/2078878337867354512	@DiligentDenizen	2026-07-20	George Zinn TPUSA claim, decoy allegation, Hull testimony on Robinson meeting	x	videos_dir		
2078917940993311136	2078917940993311136.mp4	/Users/bryan/BGit/Bryan_git/charlie-kirk/videos/2078917940993311136.mp4	video	6102297	1784548143		/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2078917940993311136.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2078917940993311136.mp4.ai_description		QmRQPGX5NXGVNuwgop1exEDgRFL6ugh7Hf883Yj6ZcBema	true	https://x.com/FaithDrivUr/status/2078917940993311136	@FaithDrivUr	2026-07-20	Narrator says police place the assassin on campus at 9:24 a.m. Sept 10 making contact with TPUSA representatives on the UVU quad; asks who that employee was	x	videos_dir		
2079042475130323448	2079042475130323448.mp4	/Users/bryan/BGit/Bryan_git/charlie-kirk/videos/2079042475130323448.mp4	video	4557914	1784521730		/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2079042475130323448.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2079042475130323448.mp4.ai_description		QmXp6eL1Y6arbLTQWqVFDmybZSxFvoVvsCJPbj4AW4QpbZ	true	https://x.com/Wendy7839570959/status/2079042475130323448	@Wendy7839570959	2026-07-19	Witness on camera saying the FBI asked him to delete his close-up video of the Charlie Kirk shooting, then called back to confirm he had erased it	x	videos_dir		
2079054276320440416	2079054276320440416.mp4	/Users/bryan/BGit/Bryan_git/charlie-kirk/videos/2079054276320440416.mp4	video	5340486	1784552456		/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2079054276320440416.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2079054276320440416.mp4.ai_description	/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2079054276320440416.mp4.ocr	QmcfNxXtoaU8bnaK9tR17n3hDdbMBcwrbZNBXV72aS9UZo	true	https://x.com/Wendy7839570959/status/2079054276320440416	@Wendy7839570959	2026-07-20	Clip: pro-Israel speaker says Western politicians blocking Iran war will fall	x	videos_dir		
2079275082648809861	2079275082648809861.mp4	/Users/bryan/BGit/Bryan_git/charlie-kirk/videos/2079275082648809861.mp4	video	1589588	1784629179		/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2079275082648809861.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2079275082648809861.mp4.ai_description	/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/2079275082648809861.mp4.ocr	Qmah14bm4ngcXo9FrXpLkApAHd7YtpdAHDfMiVc3LPC65m	true	https://x.com/ArtifexMemor/status/2079275082648809861	@ArtifexMemor	2026-07-21	"Longer cut of the circulated ""Kolvet"" audio clip re Andrew Kolvet"	x	videos_dir		
2079560806690324910	2079560806690324910.mp4	/Users/bryan/BGit/Bryan_git/charlie-kirk/videos/2079560806690324910.mp4	video	79086463	1784674829						QmTPZV4tV5Z2ZGFhfzXft18XYERPyuuJtYjeEwoV4Zzyzy	true	https://x.com/ArtifexMemor/status/2079560806690324910	@ArtifexMemor (video by @juliandorey)	2026-07-21	Julian Dorey podcast clip: Joe Kent addresses the Charlie Kirk assassination strangeness	x	videos_dir		
2079684519762993659	2079684519762993659.mp4	/Users/bryan/BGit/Bryan_git/charlie-kirk/videos/2079684519762993659.mp4	video	162618649	1784673093						QmRht9hZwK3BKuCPSPrRnDKo2YTMGgcp6i5djRgWQbhooq	true	https://x.com/AmericaOnly76/status/2079684519762993659	@AmericaOnly76 (video by @realstewpeters)	2026-07-21	Stew Peters 32-min video: Fort Huachuca image-search geo-spikes for DIA/CENTCOM/Crane/Kirk security figures before Sept 9	x	videos_dir		
IPFS/Blake Bednarz UVU original	Blake Bednarz UVU original.MP4	/Users/bryan/BGit/Bryan_git/charlie-kirk/IPFS/videos/Blake Bednarz UVU original.MP4	video	3211918311	1775824359		/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/IPFS/videos/Blake Bednarz UVU original.MP4.transcription	video	/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/IPFS/videos/Blake Bednarz UVU original.MP4.ai_description								ipfs	ipfs_dir		
IPFS/chain_of_evil	chain_of_evil.mp4	/Users/bryan/BGit/Bryan_git/charlie-kirk/IPFS/videos/chain_of_evil.mp4	video	54643354	1783724753		/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/IPFS/videos/chain_of_evil.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/IPFS/videos/chain_of_evil.mp4.ai_description		QmS64aK5A7BfPP3C645FLBSQRdXcMCyCtCxddAQixoQ22K					"videos/chain_of_evil.mp4 — ""Chain of Evil"" (compressed)"	ipfs	ipfs_dir		
_QwGo0LyZ3I	_QwGo0LyZ3I.mp4	/Users/bryan/BGit/Bryan_git/charlie-kirk/videos/_QwGo0LyZ3I.mp4	video	130662618	1783963805		/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/_QwGo0LyZ3I.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/charlie-kirk/.lfbridge/videos/_QwGo0LyZ3I.mp4.ai_description								x	videos_dir		
kirk-parents-hearing-3006	kirk-parents-hearing-3006.mp4	/Users/bryan/BGit/Bryan_git/charlie-kirk/videos/kirk-parents-hearing-3006.mp4	video	13337563	1784803272												x	videos_dir		
mirror/2_Cause_of_Death/Red Pill Dispenser - The official story of Charlie Kirk's assassination doesn't add up one... [2038934507307343872]	Red Pill Dispenser - The official story of Charlie Kirk's assassination doesn't add up one... [2038934507307343872].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/2_Cause_of_Death/Red Pill Dispenser - The official story of Charlie Kirk's assassination doesn't add up one... [2038934507307343872].mp4	video	13127834	1774973947		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/2_Cause_of_Death/Red Pill Dispenser - The official story of Charlie Kirk's assassination doesn't add up one... [2038934507307343872].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/2_Cause_of_Death/Red Pill Dispenser - The official story of Charlie Kirk's assassination doesn't add up one... [2038934507307343872].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/2_Cause_of_Death/Red Pill Dispenser - The official story of Charlie Kirk's assassination doesn't add up one... [2038934507307343872].mp4.ocr							local	mirror	2_Cause_of_Death	
mirror/Acoustics_Ballistics/Sword Truth - Hey @troofevades great job! I asked @Grok imagine to make a visualiza... [2016609430901809152]	Sword Truth - Hey @troofevades great job! I asked @Grok imagine to make a visualiza... [2016609430901809152].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Acoustics_Ballistics/Sword Truth - Hey @troofevades great job! I asked @Grok imagine to make a visualiza... [2016609430901809152].mp4	video	663226	1783642488		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Acoustics_Ballistics/Sword Truth - Hey @troofevades great job! I asked @Grok imagine to make a visualiza... [2016609430901809152].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Acoustics_Ballistics/Sword Truth - Hey @troofevades great job! I asked @Grok imagine to make a visualiza... [2016609430901809152].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Acoustics_Ballistics/Sword Truth - Hey @troofevades great job! I asked @Grok imagine to make a visualiza... [2016609430901809152].mp4.ocr							local	mirror	Acoustics_Ballistics	
mirror/Assassination/Assass_from_South	Assass_from_South.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Assassination/Assass_from_South.mp4	video	8548234	1758812923		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Assassination/Assass_from_South.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Assassination/Assass_from_South.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Assassination/Assass_from_South.mp4.ocr							local	mirror	Assassination	
mirror/Assassination/CK_Assassination	CK_Assassination.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Assassination/CK_Assassination.mp4	video	10901001	1758812802		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Assassination/CK_Assassination.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Assassination/CK_Assassination.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Assassination/CK_Assassination.mp4.ocr							local	mirror	Assassination	
mirror/Ballistics/Ballistics_Kirk	Ballistics_Kirk.mov	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Ballistics/Ballistics_Kirk.mov	video	207182142	1758061383		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Ballistics/Ballistics_Kirk.mov.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Ballistics/Ballistics_Kirk.mov.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Ballistics/Ballistics_Kirk.mov.ocr							local	mirror	Ballistics	
mirror/Ballistics/Darth Powell - If you think Charlie Kirk was shot with a 30-06  You're a fucking ret... [2026310419405504514]	Darth Powell - If you think Charlie Kirk was shot with a 30-06  You're a fucking ret... [2026310419405504514].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Ballistics/Darth Powell - If you think Charlie Kirk was shot with a 30-06  You're a fucking ret... [2026310419405504514].mp4	video	2623034	1777917840		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Ballistics/Darth Powell - If you think Charlie Kirk was shot with a 30-06  You're a fucking ret... [2026310419405504514].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Ballistics/Darth Powell - If you think Charlie Kirk was shot with a 30-06  You're a fucking ret... [2026310419405504514].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Ballistics/Darth Powell - If you think Charlie Kirk was shot with a 30-06  You're a fucking ret... [2026310419405504514].mp4.ocr							local	mirror	Ballistics	
mirror/Ballistics/Double_Shot	Double_Shot.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Ballistics/Double_Shot.mp4	video	2666762	1758664457		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Ballistics/Double_Shot.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Ballistics/Double_Shot.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Ballistics/Double_Shot.mp4.ocr							local	mirror	Ballistics	
mirror/Ballistics/Front_Left_Camera	Front_Left_Camera.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Ballistics/Front_Left_Camera.mp4	video	2666762	1758679082		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Ballistics/Front_Left_Camera.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Ballistics/Front_Left_Camera.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Ballistics/Front_Left_Camera.mp4.ocr							local	mirror	Ballistics	
